Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Horse-gram,2019,Kharif,Karnataka,93699.0,71326.0,1422.3,16093740.24,34668.63,0.775185185
Horse-gram,2019,Rabi,Karnataka,76212.0,50531.0,1422.3,13090173.12,28198.44,0.6675
Jowar,2019,Kharif,Karnataka,178585.0,235257.0,1422.3,30673759.6,66076.45,1.383793103
Jowar,2019,Rabi,Karnataka,730334.0,801928.0,1422.3,125442167.8,270223.58,1.095517241
Jowar,2019,Summer,Karnataka,5069.0,8457.0,1422.3,870651.44,1875.53,1.702857143
Linseed,2019,Rabi,Karnataka,818.0,399.0,1422.3,140499.68,302.66,0.381
Maize,2019,Kharif,Karnataka,1355321.0,4228095.0,1422.3,232789935.0,501468.77,3.572068966
Maize,2019,Rabi,Karnataka,114070.0,394898.0,1422.3,19592663.2,42205.9,3.466785714
Maize,2019,Summer,Karnataka,31000.0,122718.0,1422.3,5324560.0,11470.0,3.905357143
Moong(Green Gram),2019,Kharif,Karnataka,392336.0,138221.0,1422.3,67387631.36,145164.32,0.298461538
Moong(Green Gram),2019,Rabi,Karnataka,11109.0,2731.0,1422.3,1908081.84,4110.33,0.215416667
Moong(Green Gram),2019,Summer,Karnataka,310.0,51.0,1422.3,53245.6,114.7,0.088571429
Niger seed,2019,Kharif,Karnataka,999.0,245.0,1422.3,171588.24,369.63,0.207083333
Onion,2019,Kharif,Karnataka,155401.0,1255733.0,1422.3,26691675.76,57498.37,8.256153846
Onion,2019,Rabi,Karnataka,36940.0,515416.0,1422.3,6344814.4,13667.8,13.21884615
Onion,2019,Summer,Karnataka,10300.0,119070.0,1422.3,1769128.0,3811.0,11.37333333
Other  Rabi pulses,2019,Rabi,Karnataka,13219.0,12415.0,1422.3,2270495.44,4891.03,0.855
Other Kharif pulses,2019,Kharif,Karnataka,37740.0,30652.0,1422.3,6482222.4,13963.8,0.788333333
Potato,2019,Kharif,Karnataka,17797.0,124958.0,1422.3,3056812.72,6584.89,7.178214286
Potato,2019,Rabi,Karnataka,4477.0,69340.0,1422.3,768969.52,1656.49,15.27291667
Potato,2019,Summer,Karnataka,458.0,7162.0,1422.3,78666.08,169.46,15.88222222
Ragi,2019,Kharif,Karnataka,625797.0,1092419.0,1422.3,107486892.7,231544.89,1.675357143
Ragi,2019,Rabi,Karnataka,41861.0,59315.0,1422.3,7190045.36,15488.57,1.409259259
Ragi,2019,Summer,Karnataka,6055.0,10797.0,1422.3,1040006.8,2240.35,1.806666667
Rapeseed &Mustard,2019,Kharif,Karnataka,230.0,54.0,1422.3,39504.8,85.1,0.166842105
Rice,2019,Kharif,Karnataka,964087.0,3088937.0,1422.3,165591583.1,356712.19,2.924
Rice,2019,Rabi,Karnataka,11266.0,31038.0,1422.3,1935048.16,4168.42,2.881428571
Rice,2019,Summer,Karnataka,272701.0,827998.0,1422.3,46839123.76,100899.37,2.86862069
Safflower,2019,Rabi,Karnataka,26593.0,24556.0,1422.3,4567613.68,9839.41,0.8256
Sannhamp,2019,Whole Year,Karnataka,2081.0,1238.0,1422.3,357432.56,769.97,0.644615385
Sesamum,2019,Kharif,Karnataka,30964.0,26306.0,1422.3,5318376.64,11456.68,0.818888889
Small millets,2019,Kharif,Karnataka,52381.0,38089.0,1422.3,8996960.56,19380.97,0.555357143
Soyabean,2019,Kharif,Karnataka,336850.0,378700.0,1422.3,57857356.0,124634.5,1.065555556
Sugarcane,2019,Whole Year,Karnataka,428540.0,36034028.0,1422.3,73606030.4,158559.8,81.45551724
Sunflower,2019,Kharif,Karnataka,105942.0,80163.0,1422.3,18196597.92,39198.54,0.726
Sunflower,2019,Rabi,Karnataka,25163.0,18299.0,1422.3,4321996.88,9310.31,0.904210526
Sunflower,2019,Summer,Karnataka,4487.0,4869.0,1422.3,770687.12,1660.19,1.268181818
Sweet potato,2019,Whole Year,Karnataka,5105.0,98495.0,1422.3,876834.8,1888.85,18.80518519
Tapioca,2019,Whole Year,Karnataka,860.0,10921.0,1422.3,147713.6,318.2,12.70956522
Tobacco,2019,Whole Year,Karnataka,95479.0,83000.0,1422.3,16399473.04,35327.23,0.883076923
Turmeric,2019,Whole Year,Karnataka,20740.0,132668.0,1422.3,3562302.4,7673.8,6.133571429
Urad,2019,Kharif,Karnataka,68513.0,32210.0,1422.3,11767792.88,25349.81,0.384285714
Urad,2019,Rabi,Karnataka,2875.0,1341.0,1422.3,493810.0,1063.75,0.3375
Urad,2019,Summer,Karnataka,223.0,105.0,1422.3,38302.48,82.51,0.437272727
Wheat,2019,Rabi,Karnataka,158319.0,180114.0,1422.3,27192871.44,58578.03,1.08125
Arecanut,2019,Whole Year,Kerala,96921.0,92755.0,3119.2,16647150.96,35860.77,0.674285714
Arhar/Tur,2019,Whole Year,Kerala,313.0,522.0,3119.2,53760.88,115.81,1.335
Banana,2019,Whole Year,Kerala,60678.0,548425.0,3119.2,10422053.28,22450.86,8.815
Black pepper,2019,Whole Year,Kerala,83765.0,34545.0,3119.2,14387476.4,30993.05,0.327142857
Cardamom,2019,Whole Year,Kerala,39697.0,10076.0,3119.2,6818356.72,14687.89,0.062857143
Cashewnut,2019,Whole Year,Kerala,39898.0,19444.0,3119.2,6852880.48,14762.26,0.273571429
Coconut,2019,Whole Year,Kerala,760776.0,4814000000.0,3119.2,130670885.8,281487.12,5882.037143
Cotton(lint),2019,Whole Year,Kerala,54.0,82.0,3119.2,9275.04,19.98,1.51
Garlic,2019,Whole Year,Kerala,191.0,990.0,3119.2,32806.16,70.67,5.18
Ginger,2019,Whole Year,Kerala,2819.0,11917.0,3119.2,484191.44,1043.03,3.65
Gram,2019,Whole Year,Kerala,600.0,454.0,3119.2,103056.0,222.0,0.767142857
Groundnut,2019,Whole Year,Kerala,117.0,147.0,3119.2,20095.92,43.29,1.26
Jowar,2019,Whole Year,Kerala,285.0,235.0,3119.2,48951.6,105.45,0.82
Maize,2019,Whole Year,Kerala,113.0,140.0,3119.2,19408.88,41.81,1.82
Other  Rabi pulses,2019,Rabi,Kerala,1256.0,1131.0,3119.2,215730.56,464.72,1.098888889
Other Kharif pulses,2019,Kharif,Kerala,91.0,76.0,3119.2,15630.16,33.67,2.4
Potato,2019,Whole Year,Kerala,490.0,6569.0,3119.2,84162.4,181.3,13.41
Ragi,2019,Whole Year,Kerala,213.0,261.0,3119.2,36584.88,78.81,1.36
Rice,2019,Autumn,Kerala,55895.0,145076.0,3119.2,9600525.2,20681.15,1.949230769
Rice,2019,Summer,Kerala,61006.0,212586.0,3119.2,10478390.56,22572.22,2.815714286
Rice,2019,Winter,Kerala,81279.0,247879.0,3119.2,13960481.04,30073.23,2.503571429
Sesamum,2019,Whole Year,Kerala,207.94,129.0,3119.2,35715.7744,76.9378,0.558
Small millets,2019,Kharif,Kerala,30.0,22.0,3119.2,5152.8,11.1,0.73
Small millets,2019,Rabi,Kerala,27.0,21.0,3119.2,4637.52,9.99,0.78
Sugarcane,2019,Whole Year,Kerala,950.04,120835.0,3119.2,163178.8704,351.5148,83.834
Sunflower,2019,Whole Year,Kerala,1.0,1.0,3119.2,171.76,0.37,1.0
Sweet potato,2019,Whole Year,Kerala,194.0,2782.0,3119.2,33321.44,71.78,13.1125
Tapioca,2019,Whole Year,Kerala,62070.0,2592633.0,3119.2,10661143.2,22965.9,41.95142857
Tobacco,2019,Whole Year,Kerala,8.0,14.0,3119.2,1374.08,2.96,1.8
Turmeric,2019,Whole Year,Kerala,2277.0,6653.0,3119.2,391097.52,842.49,2.848571429
Wheat,2019,Whole Year,Kerala,1.0,2.0,3119.2,171.76,0.37,2.0
Arecanut,2019,Whole Year,Tamil Nadu,6843.0,13543.0,910.1,1175353.68,2531.91,2.17
Arhar/Tur,2019,Kharif,Tamil Nadu,38920.0,49905.0,910.1,6684899.2,14400.4,1.2748
Arhar/Tur,2019,Rabi,Tamil Nadu,2894.0,3331.0,910.1,497073.44,1070.78,1.2344
Bajra,2019,Kharif,Tamil Nadu,50298.0,140059.0,910.1,8639184.48,18610.26,2.9272
Bajra,2019,Rabi,Tamil Nadu,17194.0,45024.0,910.1,2953241.44,6361.78,2.6984
Banana,2019,Whole Year,Tamil Nadu,92440.0,3987895.0,910.1,15877494.4,34202.8,42.7084375
Black pepper,2019,Whole Year,Tamil Nadu,6080.0,1306.0,910.1,1044300.8,2249.6,0.175555556
Cardamom,2019,Whole Year,Tamil Nadu,3831.0,348.0,910.1,658012.56,1417.47,0.093333333
Cashewnut,2019,Whole Year,Tamil Nadu,83977.0,25687.0,910.1,14423889.52,31071.49,0.335172414
Castor seed,2019,Kharif,Tamil Nadu,5259.0,1646.0,910.1,903285.84,1945.83,0.306428571
Coconut,2019,Whole Year,Tamil Nadu,438935.0,4946800000.0,910.1,75391475.6,162405.95,8795.260556
Coriander,2019,Whole Year,Tamil Nadu,7397.0,3675.0,910.1,1270508.72,2736.89,0.470909091
Cotton(lint),2019,Kharif,Tamil Nadu,96681.0,235305.0,910.1,16605928.56,35771.97,2.533461538
Cotton(lint),2019,Rabi,Tamil Nadu,72817.0,182776.0,910.1,12507047.92,26942.29,2.717307692
Cowpea(Lobia),2019,Kharif,Tamil Nadu,47877.0,37536.0,910.1,8223353.52,17714.49,0.775833333
Cowpea(Lobia),2019,Rabi,Tamil Nadu,17959.0,12609.0,910.1,3084637.84,6644.83,0.6812
Dry chillies,2019,Whole Year,Tamil Nadu,47991.0,29618.0,910.1,8242934.16,17756.67,0.919285714
Garlic,2019,Whole Year,Tamil Nadu,1433.0,8519.0,910.1,246132.08,530.21,5.5525
Ginger,2019,Whole Year,Tamil Nadu,193.0,3038.0,910.1,33149.68,71.41,16.075
Gram,2019,Rabi,Tamil Nadu,5552.0,5138.0,910.1,953611.52,2054.24,0.871538462
Groundnut,2019,Kharif,Tamil Nadu,209159.0,518418.0,910.1,35925149.84,77388.83,2.512333333
Groundnut,2019,Rabi,Tamil Nadu,137484.0,514485.0,910.1,23614251.84,50869.08,3.673448276
Horse-gram,2019,Kharif,Tamil Nadu,2439.0,1697.0,910.1,418922.64,902.43,0.725
Horse-gram,2019,Rabi,Tamil Nadu,76619.0,59679.0,910.1,13160079.44,28349.03,0.719565217
Jowar,2019,Kharif,Tamil Nadu,231845.0,276627.0,910.1,39821697.2,85782.65,1.238846154
Jowar,2019,Rabi,Tamil Nadu,218155.0,243194.0,910.1,37470302.8,80717.35,1.281851852
Maize,2019,Kharif,Tamil Nadu,168587.0,1506526.0,910.1,28956503.12,62377.19,8.614827586
Maize,2019,Rabi,Tamil Nadu,164978.0,1108221.0,910.1,28336621.28,61041.86,6.841666667
Moong(Green Gram),2019,Kharif,Tamil Nadu,22747.0,13049.0,910.1,3907024.72,8416.39,0.587407407
Moong(Green Gram),2019,Rabi,Tamil Nadu,149191.0,63365.0,910.1,25625046.16,55200.67,0.47137931
Onion,2019,Kharif,Tamil Nadu,11137.0,101952.0,910.1,1912891.12,4120.69,9.088148148
Onion,2019,Rabi,Tamil Nadu,22663.0,159883.0,910.1,3892596.88,8385.31,7.237407407
Other  Rabi pulses,2019,Rabi,Tamil Nadu,21610.0,14045.0,910.1,3711733.6,7995.7,0.776666667
Other Cereals,2019,Kharif,Tamil Nadu,2172.0,3175.0,910.1,373062.72,803.64,1.121875
Other Cereals,2019,Rabi,Tamil Nadu,5392.0,7193.0,910.1,926129.92,1995.04,1.282
Other Kharif pulses,2019,Kharif,Tamil Nadu,32430.0,27665.0,910.1,5570176.8,11999.1,0.746153846
Potato,2019,Kharif,Tamil Nadu,2900.0,60513.0,910.1,498104.0,1073.0,21.384
Potato,2019,Rabi,Tamil Nadu,1113.0,24207.0,910.1,191168.88,411.81,21.68
Ragi,2019,Kharif,Tamil Nadu,63650.0,190535.0,910.1,10932524.0,23550.5,2.928181818
Ragi,2019,Rabi,Tamil Nadu,20895.0,83939.0,910.1,3588925.2,7731.15,3.879230769
Rapeseed &Mustard,2019,Rabi,Tamil Nadu,137.0,33.0,910.1,23531.12,50.69,0.19
Rice,2019,Autumn,Tamil Nadu,206535.0,847692.0,910.1,35474451.6,76417.95,4.077241379
Rice,2019,Summer,Tamil Nadu,339990.0,1463054.0,910.1,58396682.4,125796.3,4.095
Rice,2019,Winter,Tamil Nadu,1360882.0,4954415.0,910.1,233745092.3,503526.34,3.818387097
Sesamum,2019,Kharif,Tamil Nadu,12123.0,6706.0,910.1,2082246.48,4485.51,0.534642857
Sesamum,2019,Rabi,Tamil Nadu,40895.0,29775.0,910.1,7024125.2,15131.15,0.680740741
Small millets,2019,Kharif,Tamil Nadu,17928.0,26280.0,910.1,3079313.28,6633.36,1.360769231
Sugarcane,2019,Whole Year,Tamil Nadu,131207.0,14119210.0,910.1,22536114.32,48546.59,102.7843333
Sunflower,2019,Kharif,Tamil Nadu,168.0,168.0,910.1,28855.68,62.16,1.0
Sunflower,2019,Rabi,Tamil Nadu,4075.0,3663.0,910.1,699922.0,1507.75,1.099375
Sweet potato,2019,Whole Year,Tamil Nadu,585.0,14383.0,910.1,100479.6,216.45,23.39619048
Tapioca,2019,Whole Year,Tamil Nadu,81143.0,3065106.0,910.1,13937121.68,30022.91,40.04866667
Tobacco,2019,Whole Year,Tamil Nadu,1658.0,2426.0,910.1,284778.08,613.46,1.397777778
Turmeric,2019,Whole Year,Tamil Nadu,18432.0,96253.0,910.1,3165880.32,6819.84,5.298148148
Urad,2019,Kharif,Tamil Nadu,42597.0,35846.0,910.1,7316460.72,15760.89,0.854333333
Urad,2019,Rabi,Tamil Nadu,362726.0,281577.0,910.1,62301817.76,134208.62,0.759
Arhar/Tur,1997,Kharif,Andhra Pradesh,313900.0,55600.0,927.5,29873863.0,97309.0,0.197727273
Arhar/Tur,1997,Rabi,Andhra Pradesh,3500.0,1400.0,927.5,333095.0,1085.0,0.474
Bajra,1997,Kharif,Andhra Pradesh,89400.0,63600.0,927.5,8508198.0,27714.0,0.815882353
Castor seed,1997,Kharif,Andhra Pradesh,169600.0,42100.0,927.5,16140832.0,52576.0,0.241666667
Cotton(lint),1997,Kharif,Andhra Pradesh,906300.0,1320400.0,927.5,86252571.0,280953.0,1.643333333
Dry chillies,1997,Kharif,Andhra Pradesh,118100.0,236200.0,927.5,11239577.0,36611.0,1.939
Dry chillies,1997,Rabi,Andhra Pradesh,54600.0,101900.0,927.5,5196282.0,16926.0,1.770909091
Gram,1997,Rabi,Andhra Pradesh,146600.0,58400.0,927.5,13951922.0,45446.0,0.338
Groundnut,1997,Kharif,Andhra Pradesh,1514000.0,734800.0,927.5,144087380.0,469340.0,0.71047619
Groundnut,1997,Rabi,Andhra Pradesh,319900.0,421100.0,927.5,30444883.0,99169.0,1.359545455
Horse-gram,1997,Kharif,Andhra Pradesh,19600.0,6900.0,927.5,1865332.0,6076.0,0.4025
Horse-gram,1997,Rabi,Andhra Pradesh,90500.0,37200.0,927.5,8612885.0,28055.0,0.3655
Jowar,1997,Kharif,Andhra Pradesh,309300.0,227700.0,927.5,29436081.0,95883.0,0.668095238
Jowar,1997,Rabi,Andhra Pradesh,479500.0,287200.0,927.5,45634015.0,148645.0,0.856190476
Maize,1997,Kharif,Andhra Pradesh,305100.0,791500.0,927.5,29036367.0,94581.0,2.201818182
Maize,1997,Rabi,Andhra Pradesh,90800.0,291800.0,927.5,8641436.0,28148.0,3.21
Mesta,1997,Kharif,Andhra Pradesh,85800.0,561600.0,927.5,8165586.0,26598.0,5.98
Moong(Green Gram),1997,Kharif,Andhra Pradesh,316800.0,80900.0,927.5,30149856.0,98208.0,0.34
Moong(Green Gram),1997,Rabi,Andhra Pradesh,137000.0,53200.0,927.5,13038290.0,42470.0,0.363333333
Other  Rabi pulses,1997,Rabi,Andhra Pradesh,3400.0,500.0,927.5,323578.0,1054.0,0.166666667
Other Kharif pulses,1997,Kharif,Andhra Pradesh,7300.0,1400.0,927.5,694741.0,2263.0,0.218571429
Ragi,1997,Kharif,Andhra Pradesh,83200.0,67600.0,927.5,7918144.0,25792.0,0.918333333
Ragi,1997,Rabi,Andhra Pradesh,14600.0,21900.0,927.5,1389482.0,4526.0,1.513636364
Rice,1997,Kharif,Andhra Pradesh,2382500.0,5218300.0,927.5,226742525.0,738575.0,1.99173913
Rice,1997,Rabi,Andhra Pradesh,1117700.0,3291700.0,927.5,106371509.0,346487.0,2.64
Sesamum,1997,Kharif,Andhra Pradesh,55100.0,6900.0,927.5,5243867.0,17081.0,0.181333333
Sesamum,1997,Rabi,Andhra Pradesh,83200.0,8800.0,927.5,7918144.0,25792.0,0.109375
Small millets,1997,Kharif,Andhra Pradesh,11500.0,2000.0,927.5,1094455.0,3565.0,0.17
Small millets,1997,Rabi,Andhra Pradesh,3000.0,200.0,927.5,285510.0,930.0,0.075
Sugarcane,1997,Kharif,Andhra Pradesh,192500.0,13953300.0,927.5,18320225.0,59675.0,77.1065
Sunflower,1997,Kharif,Andhra Pradesh,268400.0,129700.0,927.5,25543628.0,83204.0,0.495263158
Sunflower,1997,Rabi,Andhra Pradesh,115600.0,53800.0,927.5,11001652.0,35836.0,0.402307692
Tobacco,1997,Kharif,Andhra Pradesh,201900.0,201600.0,927.5,19214823.0,62589.0,1.116666667
Urad,1997,Kharif,Andhra Pradesh,88400.0,24700.0,927.5,8413028.0,27404.0,0.2525
Urad,1997,Rabi,Andhra Pradesh,413000.0,190700.0,927.5,39305210.0,128030.0,0.388125
Wheat,1997,Rabi,Andhra Pradesh,11000.0,6000.0,927.5,1046870.0,3410.0,0.55375
Arhar/Tur,1998,Kharif,Andhra Pradesh,390800.0,169100.0,1048.3,38611040.0,113332.0,0.461818182
Arhar/Tur,1998,Rabi,Andhra Pradesh,3100.0,1600.0,1048.3,306280.0,899.0,0.56
Bajra,1998,Kharif,Andhra Pradesh,120000.0,114500.0,1048.3,11856000.0,34800.0,0.988235294
Bajra,1998,Rabi,Andhra Pradesh,7300.0,4600.0,1048.3,721240.0,2117.0,0.905714286
Castor seed,1998,Kharif,Andhra Pradesh,203700.0,45500.0,1048.3,20125560.0,59073.0,0.266
Cotton(lint),1998,Kharif,Andhra Pradesh,1280900.0,1522100.0,1048.3,126552920.0,371461.0,1.093809524
Dry chillies,1998,Kharif,Andhra Pradesh,161400.0,395000.0,1048.3,15946320.0,46806.0,2.289
Dry chillies,1998,Rabi,Andhra Pradesh,61200.0,130400.0,1048.3,6046560.0,17748.0,2.053181818
Gram,1998,Kharif,Andhra Pradesh,100.0,100.0,1048.3,9880.0,29.0,1.0
Gram,1998,Rabi,Andhra Pradesh,145800.0,129900.0,1048.3,14405040.0,42282.0,0.95375
Groundnut,1998,Kharif,Andhra Pradesh,1634600.0,1570600.0,1048.3,161498480.0,474034.0,0.901818182
Groundnut,1998,Rabi,Andhra Pradesh,357300.0,584500.0,1048.3,35301240.0,103617.0,1.564090909
Horse-gram,1998,Kharif,Andhra Pradesh,19100.0,7900.0,1048.3,1887080.0,5539.0,0.44
Horse-gram,1998,Rabi,Andhra Pradesh,92000.0,27800.0,1048.3,9089600.0,26680.0,0.360952381
Jowar,1998,Kharif,Andhra Pradesh,357200.0,246300.0,1048.3,35291360.0,103588.0,0.575
Jowar,1998,Rabi,Andhra Pradesh,395200.0,276600.0,1048.3,39045760.0,114608.0,0.802
Maize,1998,Kharif,Andhra Pradesh,314900.0,1019800.0,1048.3,31112120.0,91321.0,2.479545455
Maize,1998,Rabi,Andhra Pradesh,83700.0,363700.0,1048.3,8269560.0,24273.0,4.245
Mesta,1998,Kharif,Andhra Pradesh,69600.0,541300.0,1048.3,6876480.0,20184.0,7.7425
Moong(Green Gram),1998,Kharif,Andhra Pradesh,333300.0,163500.0,1048.3,32930040.0,96657.0,0.560909091
Moong(Green Gram),1998,Rabi,Andhra Pradesh,136800.0,53900.0,1048.3,13515840.0,39672.0,0.354285714
Other  Rabi pulses,1998,Rabi,Andhra Pradesh,3500.0,600.0,1048.3,345800.0,1015.0,0.145
Other Kharif pulses,1998,Kharif,Andhra Pradesh,9700.0,2100.0,1048.3,958360.0,2813.0,0.189090909
Ragi,1998,Kharif,Andhra Pradesh,87600.0,90800.0,1048.3,8654880.0,25404.0,1.040909091
Ragi,1998,Rabi,Andhra Pradesh,15400.0,31200.0,1048.3,1521520.0,4466.0,1.966363636
Rice,1998,Kharif,Andhra Pradesh,2812400.0,7005800.0,1048.3,277865120.0,815596.0,2.47
Rice,1998,Rabi,Andhra Pradesh,1504200.0,4872200.0,1048.3,148614960.0,436218.0,2.986086957
Sesamum,1998,Kharif,Andhra Pradesh,48500.0,9200.0,1048.3,4791800.0,14065.0,0.191666667
Sesamum,1998,Rabi,Andhra Pradesh,110700.0,28500.0,1048.3,10937160.0,32103.0,0.242
Small millets,1998,Kharif,Andhra Pradesh,3300.0,2200.0,1048.3,326040.0,957.0,0.71
Sugarcane,1998,Whole Year,Andhra Pradesh,213700.0,16501700.0,1048.3,21113560.0,61973.0,81.223
Sunflower,1998,Kharif,Andhra Pradesh,206200.0,153600.0,1048.3,20372560.0,59798.0,0.746842105
Sunflower,1998,Rabi,Andhra Pradesh,123700.0,44800.0,1048.3,12221560.0,35873.0,0.385
Tobacco,1998,Whole Year,Andhra Pradesh,193100.0,246100.0,1048.3,19078280.0,55999.0,1.503684211
Urad,1998,Kharif,Andhra Pradesh,75500.0,30900.0,1048.3,7459400.0,21895.0,0.658823529
Urad,1998,Rabi,Andhra Pradesh,354800.0,230600.0,1048.3,35054240.0,102892.0,0.544117647
Wheat,1998,Rabi,Andhra Pradesh,11500.0,6400.0,1048.3,1136200.0,3335.0,0.468888889
Arhar/Tur,1998,Kharif,Tamil Nadu,113783.0,99516.0,1077.1,11241760.4,32997.07,0.8125
Bajra,1998,Kharif,Tamil Nadu,196002.0,309644.0,1077.1,19364997.6,56840.58,1.783043478
Banana,1998,Whole Year,Tamil Nadu,74681.0,3649318.0,1077.1,7378482.8,21657.49,44.85214286
Black pepper,1998,Whole Year,Tamil Nadu,2633.0,520.0,1077.1,260140.4,763.57,0.212222222
Cardamom,1998,Whole Year,Tamil Nadu,4197.0,311.0,1077.1,414663.6,1217.13,0.07875
Cashewnut,1998,Whole Year,Tamil Nadu,78475.0,15162.0,1077.1,7753330.0,22757.75,0.2235
Castor seed,1998,Whole Year,Tamil Nadu,42634.0,14626.0,1077.1,4212239.2,12363.86,0.347647059
Coriander,1998,Whole Year,Tamil Nadu,63042.0,14750.0,1077.1,6228549.6,18282.18,0.283181818
Cotton(lint),1998,Kharif,Tamil Nadu,242830.0,429535.0,1077.1,23991604.0,70420.7,1.9364
Dry chillies,1998,Whole Year,Tamil Nadu,65980.0,39657.0,1077.1,6518824.0,19134.2,0.635555556
Garlic,1998,Whole Year,Tamil Nadu,2015.0,10629.0,1077.1,199082.0,584.35,5.474285714
Ginger,1998,Kharif,Tamil Nadu,600.0,19006.0,1077.1,59280.0,174.0,31.69166667
Gram,1998,Rabi,Tamil Nadu,7620.0,6348.0,1077.1,752856.0,2209.8,0.843333333
Groundnut,1998,Kharif,Tamil Nadu,1086462.0,1960643.0,1077.1,107342445.6,315073.98,1.822962963
Horse-gram,1998,Kharif,Tamil Nadu,123050.0,61658.0,1077.1,12157340.0,35684.5,0.5325
Jowar,1998,Kharif,Tamil Nadu,498583.0,585616.0,1077.1,49260000.4,144589.07,1.285416667
Maize,1998,Kharif,Tamil Nadu,70179.0,111983.0,1077.1,6933685.2,20351.91,1.606666667
Mesta,1998,Kharif,Tamil Nadu,383.0,1790.0,1077.1,37840.4,111.07,4.675
Moong(Green Gram),1998,Kharif,Tamil Nadu,183249.0,91770.0,1077.1,18105001.2,53142.21,0.488148148
Onion,1998,Whole Year,Tamil Nadu,37185.0,289717.0,1077.1,3673878.0,10783.65,7.577727273
Potato,1998,Whole Year,Tamil Nadu,2864.0,47513.0,1077.1,282963.2,830.56,19.0875
Ragi,1998,Kharif,Tamil Nadu,161000.0,334162.0,1077.1,15906800.0,46690.0,2.2164
Rapeseed &Mustard,1998,Whole Year,Tamil Nadu,555.0,136.0,1077.1,54834.0,160.95,0.26
Rice,1998,Kharif,Tamil Nadu,2386399.0,8215286.0,1077.1,235776221.2,692055.71,3.445
Sannhamp,1998,Whole Year,Tamil Nadu,2558.0,1865.0,1077.1,252730.4,741.82,0.755
Sesamum,1998,Kharif,Tamil Nadu,163232.0,81359.0,1077.1,16127321.6,47337.28,0.473076923
Small millets,1998,Kharif,Tamil Nadu,248000.0,117400.0,1077.1,24502400.0,71920.0,0.49
Sugarcane,1998,Whole Year,Tamil Nadu,347910.0,46672800.0,1077.1,34373508.0,100893.9,136.0751852
Sunflower,1998,Kharif,Tamil Nadu,25114.0,24686.0,1077.1,2481263.2,7283.06,1.02875
Sweet potato,1998,Whole Year,Tamil Nadu,718.0,12462.0,1077.1,70938.4,208.22,17.78736842
Tapioca,1998,Whole Year,Tamil Nadu,78346.0,2909934.0,1077.1,7740584.8,22720.34,37.1056
Tobacco,1998,Whole Year,Tamil Nadu,5775.0,8678.0,1077.1,570570.0,1674.75,1.409090909
Turmeric,1998,Whole Year,Tamil Nadu,21657.0,126569.0,1077.1,2139711.6,6280.53,6.06
Urad,1998,Kharif,Tamil Nadu,446130.0,218245.0,1077.1,44077644.0,129377.7,0.505925926
Arhar/Tur,1999,Kharif,Karnataka,508086.0,289526.0,1203.8,53923167.18,137183.22,0.48625
Bajra,1999,Kharif,Karnataka,421185.0,251109.0,1203.8,44700364.05,113719.95,0.53625
Banana,1999,Whole Year,Karnataka,29043.0,671891.0,1203.8,3082333.59,7841.61,23.41576923
Black pepper,1999,Whole Year,Karnataka,6633.0,16012.0,1203.8,703960.29,1790.91,2.285833333
Cardamom,1999,Whole Year,Karnataka,20049.0,1141.0,1203.8,2127800.37,5413.23,0.06
Castor seed,1999,Kharif,Karnataka,25544.0,19710.0,1203.8,2710984.72,6896.88,0.768181818
Coconut,1999,Whole Year,Karnataka,321158.0,1671774000.0,1203.8,34084498.54,86712.66,4680.495926
Coriander,1999,Whole Year,Karnataka,12091.0,1871.0,1203.8,1283217.83,3264.57,0.136190476
Cotton(lint),1999,Kharif,Karnataka,545675.0,664547.0,1203.8,57912487.75,147332.25,1.31
Dry chillies,1999,Whole Year,Karnataka,176092.0,156419.0,1203.8,18688643.96,47544.84,1.182307692
Garlic,1999,Whole Year,Karnataka,4991.0,3702.0,1203.8,529694.83,1347.57,1.442941176
Ginger,1999,Kharif,Karnataka,7461.0,98354.0,1203.8,791835.93,2014.47,12.85294118
Gram,1999,Rabi,Karnataka,319354.0,175345.0,1203.8,33893040.02,86225.58,0.53173913
Groundnut,1999,Kharif,Karnataka,934448.0,560326.0,1203.8,99172966.24,252300.96,0.647916667
Groundnut,1999,Rabi,Karnataka,183240.0,203369.0,1203.8,19447261.2,49474.8,1.194166667
Horse-gram,1999,Kharif,Karnataka,140609.0,62513.0,1203.8,14922833.17,37964.43,0.4468
Horse-gram,1999,Rabi,Karnataka,211622.0,90512.0,1203.8,22459442.86,57137.94,0.370434783
Jowar,1999,Kharif,Karnataka,410175.0,556455.0,1203.8,43531872.75,110747.25,1.302857143
Jowar,1999,Rabi,Karnataka,1605028.0,1215125.0,1203.8,170341621.6,433357.56,0.7115
Jowar,1999,Summer,Karnataka,8514.0,19161.0,1203.8,903590.82,2298.78,2.122666667
Linseed,1999,Rabi,Karnataka,20710.0,6985.0,1203.8,2197952.3,5591.7,0.323571429
Maize,1999,Kharif,Karnataka,525383.0,1417739.0,1203.8,55758897.79,141853.41,2.7368
Maize,1999,Rabi,Karnataka,67807.0,161775.0,1203.8,7196356.91,18307.89,2.327619048
Maize,1999,Summer,Karnataka,13197.0,23878.0,1203.8,1400597.61,3563.19,1.786666667
Mesta,1999,Kharif,Karnataka,3179.0,4391.0,1203.8,337387.27,858.33,2.045714286
